LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
7723614,0.560912,0.560908,0.56091,0.999993,533,2.8,1.1,3.0,1.1,15.55,0.74,388,16.2,2.4,16.3,2.7,15.56,1.01,1.7828,1.8167,29.4942,0.0443,11.6989,1.7828,1.8561,13.6454,0.0053,11.8832,0.27,1e-05,,,5.0,
7779915,0.350405,0.350401,0.350403,0.999989,253,1.5,1.1,1.5,1.1,16.34,0.33,634,8.7,2.5,8.9,2.5,16.23,0.33,2.8538,2.8566,357.7818,0.0291,12.559,2.8539,2.8676,72.8597,0.003,13.0313,0.0,1e-05,,,5.0,
7997579,0.486693,0.486689,0.486691,0.999992,465,2.6,1.3,2.6,1.3,16.32,0.77,284,37.2,5.1,37.3,5.2,16.32,0.77,2.0547,2.0886,29.4551,0.0694,10.7203,2.0547,2.0807,38.4837,0.0453,15.4867,0.0,1e-05,,,5.0,
8015684,0.365534,0.365534,0.365534,1.0,367,2.4,1.3,2.4,1.3,15.22,0.42,313,2.3,1.6,2.3,1.6,15.26,0.53,2.7357,2.7696,29.4985,0.0627,17.695,2.7357,2.7414,177.6199,0.0031,12.5727,0.11,0.0,,Z,9.0,amp
8214374,0.487303,0.487291,0.487297,0.999975,264,3.1,1.2,3.2,1.2,16.13,0.79,901,33.8,3.5,35.0,3.9,16.24,0.7,2.0521,2.1014,20.2963,0.0614,7.0377,2.0522,2.0769,40.404,0.0054,16.0267,0.09,2e-05,,,5.0,
8337518,0.536969,0.53697,0.53697,1.000002,466,1.0,0.8,1.0,0.8,16.24,0.96,286,5.4,1.5,5.4,1.5,16.22,0.86,1.8623,1.8962,29.5159,0.0885,11.0986,1.8623,1.9325,14.241,0.0293,16.0763,0.1,0.0,,,5.0,
8750363,0.561315,0.561305,0.56131,0.999982,295,4.2,1.4,5.6,1.6,15.49,0.89,294,28.8,3.2,30.2,2.8,15.61,0.67,1.7815,1.8553,13.5593,0.0895,6.3436,1.7816,1.787,183.3181,0.0082,11.0827,0.22,2e-05,,,5.0,
8854248,0.34748,0.347477,0.347478,0.999991,336,3.2,1.6,3.2,1.6,15.58,0.4,272,2.6,1.3,2.7,1.3,15.61,0.4,2.8779,2.8807,357.7818,0.0871,20.6289,2.8779,2.8834,181.3237,0.0158,19.012,0.0,1e-05,,L,5.0,period
9208280,0.610506,0.610531,0.610518,1.000041,302,2.1,1.1,2.7,1.2,15.88,0.54,134,11.0,2.6,15.0,2.4,15.72,0.58,1.638,1.6719,29.5247,0.098,11.4399,1.6379,1.6706,30.6279,0.0265,6.0267,0.04,4e-05,,,5.0,
9362756,0.583821,0.583814,0.583818,0.999988,436,4.4,1.4,4.5,1.4,15.49,0.66,63,5.6,1.9,5.6,1.9,15.49,0.6,1.7129,1.7467,29.5596,0.0755,14.5477,1.7129,1.7922,12.6095,0.0274,4.3515,0.06,1e-05,,,5.0,
9365776,0.290031,0.290038,0.290034,1.000024,446,9.3,1.9,10.9,2.0,14.7,0.39,257,5.7,1.6,9.7,1.9,14.7,0.37,3.4479,3.4818,29.5116,0.0406,25.028,3.4478,3.4534,180.3427,0.0122,26.476,0.02,2e-05,,,5.0,
9507066,0.611134,0.611145,0.61114,1.000018,256,1.2,0.9,1.3,0.9,16.02,0.59,385,12.5,3.2,13.0,3.4,16.01,0.52,1.6363,1.6729,27.3224,0.0728,7.8018,1.6363,1.65,72.8332,0.0067,6.9972,0.07,2e-05,,,5.0,
9980782,0.312339,0.312337,0.312338,0.999994,505,1.3,1.0,1.4,1.0,15.56,0.4,272,6.7,2.0,6.8,2.0,15.55,0.4,3.2016,3.2355,29.5159,0.0304,16.3083,3.2017,3.2998,10.1926,0.0117,21.5958,0.0,1e-05,,,5.0,
9987252,0.55455,0.554549,0.55455,0.999998,404,2.5,1.2,2.5,1.2,16.1,0.67,221,30.9,3.6,30.9,3.8,16.13,1.04,1.8033,1.8399,27.3224,0.0713,13.8139,1.8033,1.8697,15.0421,0.0076,13.5285,0.37,0.0,,,5.0,
10578950,0.336025,0.336028,0.336026,1.000009,428,4.7,2.1,5.0,2.0,14.72,0.38,236,4.2,1.9,4.4,1.9,14.68,0.38,2.976,3.0098,29.6033,0.0389,17.0199,2.9759,2.9814,182.6484,0.0198,13.4405,0.0,1e-05,,,5.0,
11224124,0.580491,0.580476,0.580483,0.999974,318,1.6,1.0,1.7,1.1,16.24,0.67,356,3.6,1.6,3.8,1.6,16.3,0.45,1.7227,1.7537,32.2841,0.0779,7.0265,1.7227,1.729,158.1028,0.0039,8.786,0.22,3e-05,,Z,6.0,period
11303365,0.282035,0.282029,0.282032,0.999979,285,2.9,1.1,3.8,1.4,15.34,0.42,230,12.3,2.4,18.6,2.7,15.23,0.6,3.5457,3.5795,29.5247,0.0233,9.3467,3.5457,3.6276,12.2205,0.0016,9.004,0.18,2e-05,,,5.0,
11636398,0.386754,0.386761,0.386758,1.000018,257,0.9,0.8,1.1,0.9,15.72,0.43,631,7.2,2.1,8.0,2.3,15.72,0.58,2.5856,2.6224,27.222,0.0297,7.2743,2.5856,2.5912,179.3722,0.0025,18.0683,0.15,2e-05,,,5.0,
17009525,0.569504,0.56951,0.569507,1.000011,517,1.1,0.9,1.2,0.9,16.27,0.56,237,15.2,2.6,15.5,2.7,16.31,0.82,1.7559,1.7898,29.4811,0.063,13.2146,1.7559,1.7649,111.3586,0.0082,11.9255,0.26,1e-05,,,5.0,
17082877,0.358479,0.358483,0.358481,1.000011,485,1.2,1.0,1.2,1.0,16.33,0.3,432,10.4,2.4,10.6,2.4,16.42,0.49,2.7896,2.8235,29.4724,0.0262,21.001,2.7895,2.7924,350.2627,0.0253,26.8748,0.19,1e-05,,,5.0,
17436807,0.573739,0.573756,0.573748,1.00003,496,2.0,1.1,2.9,1.1,15.58,0.68,390,7.1,1.8,9.9,2.5,15.52,0.64,1.743,1.7769,29.4811,0.0626,19.4345,1.7429,1.7457,355.8719,0.0431,8.5622,0.04,3e-05,,,5.0,
21126144,0.547549,0.54755,0.547549,1.000002,574,5.1,1.2,5.1,1.2,14.75,0.86,472,6.6,1.7,6.5,1.7,14.69,0.87,1.8263,1.8603,29.4638,0.1136,14.3718,1.8263,1.8293,336.1345,0.0094,14.1436,0.01,0.0,,,5.0,
21215819,0.52438,0.524392,0.524386,1.000023,575,2.4,1.1,2.8,1.1,16.31,0.83,272,33.4,4.0,34.6,3.7,16.28,1.01,1.907,1.9549,20.8986,0.0512,15.1317,1.907,1.9549,20.8638,0.0097,15.1133,0.18,2e-05,,,5.0,
21864884,0.622468,0.622472,0.62247,1.000006,620,2.2,1.1,2.2,1.1,15.02,0.65,245,2.9,1.5,2.6,1.4,15.01,0.95,1.6065,1.6404,29.4985,0.0834,17.3345,1.6065,1.626,51.2033,0.0035,8.4389,0.3,1e-05,,Z,10.0,amp
21869616,0.518196,0.518199,0.518198,1.000006,599,5.0,1.4,4.8,1.4,15.96,0.93,420,33.2,3.7,33.5,3.8,16.05,0.79,1.9298,1.9663,27.386,0.0864,15.2307,1.9298,1.9662,27.4123,0.033,17.7931,0.14,1e-05,,,5.0,
22186695,0.503655,0.503653,0.503654,0.999996,488,3.2,1.1,3.1,1.1,16.0,0.88,319,36.1,3.6,35.5,3.6,15.94,0.9,1.9855,1.9941,116.144,0.0974,9.1611,1.9855,1.9885,334.4482,0.0243,8.2001,0.02,0.0,,,5.0,
22283909,0.576172,0.576176,0.576174,1.000007,344,3.6,1.2,3.6,1.1,15.7,0.83,597,5.4,1.5,5.2,1.5,15.65,0.78,1.7356,1.7384,352.7337,0.0348,8.9697,1.7356,1.7576,45.3926,0.0045,16.9032,0.05,1e-05,,,5.0,
22346514,0.606105,0.606121,0.606113,1.000026,309,1.4,1.0,1.6,1.0,15.69,0.53,377,5.7,2.2,5.9,2.2,15.68,0.48,1.6499,1.7206,14.1483,0.1142,9.585,1.6498,1.6548,202.2245,0.0122,11.6877,0.05,3e-05,,,5.0,
22518189,0.774108,0.774103,0.774106,0.999994,433,13.1,2.6,13.1,2.6,14.86,0.35,343,1.7,1.1,1.7,1.1,14.83,0.36,1.2918,1.3258,29.4594,0.0849,12.7522,1.2918,1.2973,182.1494,0.02,11.6576,0.01,1e-05,,,5.0,
22656422,0.606281,0.606339,0.60631,1.000096,473,1.9,1.2,3.9,1.8,15.99,0.65,344,4.0,1.2,26.2,3.3,15.94,0.7,1.6494,1.6833,29.4811,0.088,11.408,1.6492,1.6547,181.8182,0.013,9.001,0.05,0.0001,,Z,12.0,period
22720792,0.367152,0.367155,0.367154,1.000008,280,6.8,1.7,6.8,1.7,15.23,0.4,724,2.1,1.3,2.2,1.3,15.16,0.37,2.7237,2.7942,14.1733,0.031,12.4944,2.7236,2.7371,74.0741,0.0052,22.4559,0.03,1e-05,,,5.0,
23086777,0.529173,0.529165,0.529169,0.999985,258,1.9,1.2,1.9,1.1,15.55,0.84,933,16.0,2.3,18.2,2.4,15.57,0.75,1.8897,1.9476,17.2712,0.1169,7.8916,1.8898,1.9462,17.7117,0.0177,18.9441,0.09,2e-05,,,5.0,
23166739,0.543359,0.543368,0.543364,1.000017,444,6.5,1.5,7.6,1.6,15.33,0.83,404,9.7,2.3,10.5,2.3,15.48,0.54,1.8404,1.8743,29.5072,0.0466,11.0271,1.8404,1.8459,181.4882,0.0269,13.7345,0.29,2e-05,,,5.0,
23389610,0.525025,0.525022,0.525024,0.999994,263,1.3,1.0,1.3,1.0,15.77,0.82,735,5.7,1.7,5.7,1.7,15.72,0.8,1.9047,1.9537,20.3998,0.0985,10.0065,1.9047,1.9537,20.4019,0.0084,21.4633,0.02,1e-05,,,5.0,
23413190,0.579177,0.579178,0.579178,1.000002,561,2.0,1.2,2.1,1.2,16.12,0.84,398,3.0,1.4,3.0,1.4,16.11,0.78,1.7266,1.7605,29.4985,0.0916,13.3469,1.7266,1.7321,182.3154,0.0336,15.8323,0.06,0.0,,Z,9.0,amp
23707868,0.62787,0.627877,0.627874,1.000011,319,1.7,1.0,1.7,0.9,15.99,0.86,652,8.5,1.9,9.2,1.9,15.97,0.84,1.5927,1.6527,16.675,0.0699,6.276,1.5927,1.6062,73.9919,0.005,9.9529,0.02,1e-05,,,5.0,
23846316,0.588263,0.58826,0.588262,0.999995,388,3.0,1.2,3.0,1.2,15.92,0.74,202,30.5,2.8,30.6,2.9,15.87,1.12,1.6999,1.7339,29.4204,0.0374,8.3129,1.6999,1.7484,20.6271,0.0048,8.2031,0.38,1e-05,,,5.0,
23939214,0.501314,0.501313,0.501313,0.999998,325,1.7,1.1,1.8,1.1,16.02,0.98,284,36.2,4.0,36.2,4.0,15.94,1.23,1.9948,2.0001,186.2197,0.0883,6.5549,1.9948,1.9988,249.066,0.0195,23.2717,0.25,0.0,,,5.0,
24062437,0.588734,0.588747,0.58874,1.000022,321,1.7,1.1,1.9,1.2,15.76,0.62,725,5.7,2.1,6.5,2.2,15.68,0.59,1.6986,1.7662,14.7863,0.056,6.4376,1.6985,1.7449,21.5587,0.0039,13.8718,0.03,2e-05,,,5.0,
24111769,0.346903,0.346893,0.346898,0.999971,256,2.0,1.1,2.3,1.3,15.7,0.57,662,8.1,2.3,11.4,2.8,15.72,0.52,2.8826,2.9841,9.859,0.0291,8.8676,2.8827,2.8877,202.2245,0.0016,12.5672,0.05,3e-05,,,5.0,
