ID,Frequency,Period,N
221.0,0.0019839155880695823,0.05182210104119963,870.0
222.0,0.9942096636980048,0.06697964474656774,719.0
223.0,2.0293960987231205,0.6409567342632427,50.0
225.0,8.966934861964058,0.14042358166094784,598.0
226.0,2.9119894255955607,0.7177401403382603,596.0
227.0,7.06692402954015,0.24039384699536728,593.0
228.0,1.9228290102723247,0.49741640270812376,51.0
229.0,1.6247116523946707,0.5248393918452067,1544.0
230.0,7.497930871453534,0.1557519044390321,1547.0
231.0,2.143904207345432,0.6409720426902342,1947.0
232.0,6.858940103804868,0.13103479869914142,2012.0
234.0,6.30048050940678,0.2882691202256633,2012.0
235.0,8.181652670855165,0.19425970505892431,2059.0
236.0,11.57376174375389,0.6385965660429263,1976.0
237.0,1.8566933551334088,0.6044708992395199,1850.0
238.0,4.999836362929284,0.029346232665240543,2022.0
239.0,1.625943985135498,0.4941477691077001,1115.0
240.0,0.28070942405370514,0.36863328029172004,49.0
241.0,1.002829102352254,0.6745126741474113,2253.0
243.0,2.845310288673308,0.5540550355819656,895.0
244.0,1.0175427195880626,0.7371269643672349,25.0
245.0,2.1612848789891084,0.6545666470331015,727.0
246.0,2.9536619680974154,0.42816196220769964,595.0
247.0,9.740234965457532,0.24536400801049763,93.0
248.0,0.9973021450411799,0.13041033112951006,596.0
249.0,1.5660459909888276,0.524183520940991,2628.0
250.0,4.0239834823352485,0.13384892619289335,2632.0
251.0,7.945212250547011,0.08472723041768396,4813.0
252.0,1.6321437695871863,0.5947226866621856,2563.0
253.0,3.0012355207817145,0.8486372497014602,2612.0
254.0,5.991655368066493,0.07201967396452513,570.0
255.0,1.5489165879083557,0.8924677451878668,28.0
256.0,1.655926114560988,0.40759706295106374,2626.0
257.0,6.994388973236599,0.062279786604481684,566.0
258.0,1.6529265395192472,0.49700902418244175,2628.0
259.0,2.686306179466393,0.5646405191919754,1908.0
260.0,2.1105042174266235,0.5064936183963284,92.0
261.0,1.7316212133074955,0.544418009985412,1085.0
262.0,5.683089156821741,0.30706820130065143,741.0
263.0,3.5543379957151093,0.8556846060089166,754.0
264.0,1.3076842203861485,0.5077493417043986,1079.0
265.0,3.4460647350698776,0.16493509128059727,562.0
266.0,1.0026799256409216,0.08521995567065876,545.0
267.0,1.5589646534360315,0.5600628268767192,494.0
268.0,3.2855500972869818,0.8403661711281015,496.0
269.0,5.658020714329157,0.36144729143382953,495.0
271.0,5.653939250123483,0.3513528125516693,728.0
272.0,2.902774565956137,0.8480701359452829,723.0
273.0,1.926631981040131,0.6187080726601942,596.0
274.0,2.56543242047088,0.3838608716970616,596.0
275.0,5.359099678474412,0.3554785186951204,596.0
276.0,7.161838869274452,0.2648241834152481,587.0
277.0,1.5394875581680472,0.4944376634179709,657.0
278.0,2.7860076518624464,0.8481693381039479,588.0
279.0,1.2800112444303706,0.49063574783318276,602.0
280.0,1.7463366364884034,0.5720622643090792,582.0
281.0,8.144625257223085,0.16942336266077485,597.0
282.0,1.7329457166613293,0.5864030862910152,597.0
283.0,1.858526476079011,0.616208437428075,982.0
284.0,5.409148954346249,0.3247500685673286,664.0
285.0,1.4958976430639703,0.6164514613287831,966.0
286.0,1.3902846607019825,0.5892752741250852,56.0
287.0,1.2645284172599425,0.48018834713382186,725.0
288.0,4.347840221672485,0.10536363866981881,977.0
289.0,1.682384254965504,0.5313213971107972,492.0
290.0,1.8517773895277132,0.510600609697998,498.0
291.0,6.825941799994915,0.06554391801313009,496.0
292.0,6.319158788666758,0.18472874578271847,493.0
293.0,12.32087715844884,0.7303611000591844,1074.0
294.0,6.842707746359983,0.15361415078941937,2000.0
295.0,1.7536128603728731,0.5527240602643352,656.0
296.0,7.343724548055585,0.6743816635980422,1987.0
297.0,7.246139598338188,0.21640691815549815,2142.0
298.0,2.046178321475332,0.6604957505043023,1056.0
300.0,7.136510607613679,0.1127464477349851,887.0
301.0,3.5845928915933802,0.7000517056498744,444.0
302.0,2.814418519162226,0.5580540304567145,71.0
304.0,5.013761740861833,0.04464443244053997,1059.0
305.0,4.635295296564609,0.42656840976802834,565.0
306.0,6.141693253804923,0.3363550389991355,1109.0
307.0,2.1647641648626816,0.567436795616702,1105.0
308.0,15.856648943070466,0.06016127106924655,355.0
309.0,1.724176430267422,0.4957116107316598,398.0
310.0,12.016635016391431,0.05866801147535093,384.0
311.0,3.8716882342303296,0.15494428938919264,1547.0
312.0,6.815234648640078,0.20246878806312912,394.0
313.0,2.7200708157273588,0.6313878599611946,41.0
314.0,1.6088724059809938,0.5383495701159272,501.0
315.0,1.97431583378317,0.6555097566026297,54.0
316.0,1.1543610006117995,0.32578316362710674,395.0
317.0,11.011164570245858,0.060925126122671265,500.0
318.0,3.4412206013108273,0.8453323002089449,1113.0
319.0,3.235215996218255,0.53411598288862,1117.0
320.0,1.6237473857413764,0.5732905384601138,2142.0
321.0,0.0011284540924261543,0.2232067127358617,190.0
322.0,5.732488916824064,0.12626358423957498,394.0
323.0,1.9533238647538627,0.5509809875602183,396.0
324.0,1.5875405867704468,0.7495084273907917,53.0
325.0,1.5840683821706159,0.5763009820819922,1164.0
326.0,1.6098055389739836,0.40094568716653206,1157.0
327.0,2.60320005090773,0.6312848318296872,107.0
328.0,3.3941950777141607,0.833753927432682,54.0
329.0,7.956052215917752,0.13107843782907702,1162.0
330.0,3.211192882910199,0.05827032918994223,1161.0
331.0,5.013759002526073,0.04871976207632096,1182.0
332.0,7.85717863853148,0.06304929340013372,1179.0
333.0,8.289239471785573,0.033010406294326486,713.0
334.0,3.0584037977393295,0.823612988660989,723.0
335.0,2.845753387368907,0.7703477651895915,717.0
336.0,7.770253414754038,3.8274791816424125,4.0
337.0,1.8165854234693102,0.5993598943980672,718.0
338.0,5.361934021809682e-05,0.579021752169227,880.0
339.0,3.604499483645229,0.48965534977394204,718.0
340.0,1.9085804150631562,0.5869350386143828,892.0
342.0,1.6414163338028336,0.5885978174932448,181.0
343.0,6.7938385023339585,0.1141681463041083,848.0
344.0,17.942921985731218,0.04685695287429263,586.0
345.0,1.6427444807061573,0.5491691561984802,599.0
346.0,2.028580498471257,0.6186091425105614,884.0
347.0,1.7162338487171407,0.5165481317874959,593.0
348.0,7.2107960721622355,0.2617074099106634,589.0
349.0,2.5890703301510887,0.6114802928700103,48.0
350.0,2.751177715905312,0.5777326156118231,71.0
351.0,3.999822287504876,0.027666099711385325,1518.0
352.0,3.333015445843541,0.8487772584971344,1520.0
353.0,6.145180088458807,0.2096717822835824,1277.0
354.0,0.28209376733919805,0.24016619098091221,99.0
355.0,1.501602251586177,0.4927225621241579,1408.0
356.0,5.45528342524129,0.4694688947399321,58.0
357.0,7.207958902998685,0.07403810149109241,1509.0
358.0,4.469642092808655,0.47713769831248687,59.0
359.0,1.7569362962943855,0.5846584993281448,1540.0
361.0,2.7121055433474544,0.7868910576209993,3339.0
362.0,1.0020495410566883,0.07289171366572746,4062.0
363.0,12.037613606973427,0.40963259135621793,111.0
364.0,2.624267537717385,0.8152000276307434,4027.0
365.0,1.4520503125827144,0.3867569651057396,2282.0
366.0,2.0664924729312864,0.6538473421717153,2297.0
367.0,1.631503378222658,0.5389234861732658,2334.0
368.0,0.9847407486281551,0.16188865845403155,749.0
369.0,1.1143450265998607,0.8954054161005652,15.0
370.0,9.295601598199768,0.07741612888640251,589.0
371.0,1.7145198109792752,0.6632447305314102,594.0
372.0,1.8283961931887143,0.6341276749877627,592.0
373.0,2.1625229914446304,0.4514877146085599,60.0
374.0,1.7226666592397197,0.5354006102838911,2858.0
375.0,6.054374402553551,0.1964892609546516,2594.0
376.0,5.06780562848599,0.6740114905570366,29.0
377.0,6.842191361730746,0.24239672798524423,2624.0
378.0,1.000689442763018,0.07628440384337314,4474.0
379.0,3.013557454776029,0.8112292957232764,403.0
380.0,0.9993895661222874,0.024402554018408726,4290.0
381.0,1.5391316263525798,0.40141166244643905,4335.0
382.0,2.9410387779028313,0.827556337815585,729.0
383.0,7.90831227498291,0.03702455956281479,729.0
384.0,1.691074520977493,0.6313525342955153,1662.0
385.0,3.0134391575297563,0.7509763915122543,956.0
386.0,1.6099710496581565,0.5660500565396054,949.0
387.0,7.763893008899965,0.13832304420842176,504.0
388.0,1.731778246529915,0.6128828097921806,608.0
389.0,4.196550347245053,0.5597371782046505,47.0
390.0,1.6131323243765783,0.4662286662343159,403.0
391.0,3.2049225028685475,0.4960204691836576,712.0
392.0,3.1913116655991773,0.8172593894942446,395.0
393.0,6.173346452066562,0.08829064211632678,724.0
394.0,2.075538745775228,0.5895971864891747,715.0
395.0,3.026356180450642,0.7645066324598971,725.0
396.0,1.7587634100879284,0.5650585577145503,1302.0
397.0,1.616926787279558,0.5465394936896143,589.0
398.0,2.8220024443576217,0.753093369048137,590.0
399.0,3.5457548791713296,0.8459671195395919,594.0
400.0,2.1396056486785957,0.6014911075693542,396.0
401.0,2.177330497521144,0.6600890781956812,938.0
402.0,7.3538141233093075,0.07006649955425326,982.0
403.0,1.9501409520657766,0.61763256907861,619.0
404.0,1.5531491738687737,0.4801813292320839,981.0
405.0,1.6851606773567729,0.7963898139203849,975.0
406.0,1.7261927313294463,0.5511176697997964,929.0
407.0,1.7966170780417487,0.6656752105871655,442.0
408.0,7.186407914300415,0.2186738130629453,1101.0
409.0,1.8090550159339662,0.6052021811053835,1088.0
410.0,1.7985456711660994,0.5748141041067014,1090.0
411.0,2.2600383992520183,0.540591266010404,45.0
412.0,6.954046862466028,0.12981235676380787,355.0
413.0,6.818234241050372,0.30919949325275486,384.0
414.0,1.5344522103162832,0.52709688286909,396.0
415.0,3.138912764922837,0.3720572415905816,392.0
416.0,6.6371874134290145,0.19692205036689803,394.0
417.0,3.057173871742307,0.7080230823980339,395.0
418.0,3.747937152513026,0.7259346909757881,388.0
419.0,1.9555424134125992,0.6182303313177121,1121.0
420.0,2.199616583735709,0.6622511975633524,1121.0
421.0,3.4146255247554094,0.8315460868170562,1076.0
422.0,9.301788882575314,0.7584769700994322,1128.0
423.0,7.6768082573968925,0.16611876232187173,1127.0
425.0,12.437434980235627,0.07379562504539326,396.0
426.0,1.5563063835912874,0.2709719389706855,396.0
427.0,3.514718842612614,0.6970489832685232,393.0
429.0,22.414019530091714,0.6314354357445274,1131.0
430.0,5.740622341235313,0.377966950909644,2214.0
431.0,0.6000736830448525,0.21815749693085928,222.0
432.0,1.6747902837979274,0.5870706189285253,390.0
433.0,1.5074558786236312,0.4788594811171041,396.0
434.0,7.7105058548126735,0.16411237012069652,397.0
436.0,2.001531599919313,0.1556722445217515,384.0
437.0,1.8515407532530122,0.5472063614265005,617.0
438.0,2.1779587053554175,0.6446546870836255,610.0
439.0,2.798861488454514,0.7687437706018876,2345.0
440.0,3.210266030870879,0.8423187747692205,1220.0
441.0,3.640467210759705,0.43615866680466236,1177.0
442.0,7.358877599236816,0.2698583601034351,220.0
443.0,1.9742989010693976,0.6743493441023333,224.0
444.0,1.6826270490327155,0.5366723304068389,181.0
445.0,1.7994679311101176,0.5074896110539697,222.0
446.0,6.500315804174942,0.09155515340182314,1562.0
447.0,2.217986376120333,0.626406991061341,224.0
448.0,1.8753176750001437,0.5802521648133598,224.0
449.0,2.053806646792418,0.6404383244100705,221.0
450.0,2.0699448901732747,0.6738623738988088,219.0
451.0,1.689912019993121,0.5956335408861664,2295.0
452.0,2.8185254959416928,0.8797243142690114,90.0
453.0,1.8622204308464692,0.6833233331298117,48.0
454.0,2.4828313453748896,0.7292639369431866,1160.0
455.0,1.406052698552515,0.5456651677169444,2285.0
456.0,2.313867497105957,0.2936398355799921,90.0
457.0,1.0000613275504462,0.03514687025927822,1209.0
458.0,1.0000613275504462,0.033410357859929116,1209.0
459.0,2.2374971388854523,0.6578996064377324,1260.0
460.0,3.4292489519858878,0.8197299412163365,1239.0
461.0,2.7310876873608976,0.7766749230040063,1521.0
462.0,3.3606589173182573,0.7929905787921213,721.0
463.0,2.6537892316363325,0.453256463866408,718.0
464.0,1.6726391023365088,0.5783722647535515,722.0
465.0,1.7635300035432218,0.6449981919275211,716.0
466.0,7.336385566446329,0.10053930602816917,718.0
467.0,2.749932083502396,0.8148825111084377,723.0
468.0,20.58573467296918,0.7046859768025049,802.0
469.0,2.791149765076043,0.08052068354101684,591.0
470.0,6.419232019344224,0.5065261673050369,592.0
471.0,2.0456244409935462,0.6141563143346724,439.0
472.0,1.5058992740489585,0.6164104461857195,2198.0
473.0,1.3383857811763102,0.48385927234347775,1451.0
474.0,1.424743163271632,0.09291836371334854,2013.0
475.0,2.903206765352386,0.8710906851301005,2060.0
476.0,7.324564914597648,0.0938536058590598,2109.0
477.0,1.6692773389685733,0.5374599603717106,2312.0
478.0,6.369620754731551,0.3325017072963461,2280.0
479.0,19.977128319413797,0.7557476862969437,2391.0
480.0,4.040155169808517,0.06924479914205957,2451.0
481.0,8.811124121243745,0.09402665930611165,2412.0
482.0,1.544448633181758,0.543909444336063,739.0
483.0,1.5890366224529755,0.44188954371020944,854.0
484.0,2.1583484577278234,0.6774860978266852,589.0
485.0,1.8742467026766165,0.5487469381750297,590.0
486.0,0.0028417260429729665,0.06449946626145496,1017.0
487.0,1.716560381476176,0.5352837775257167,2820.0
488.0,7.189820683532487,0.13003150703845687,2813.0
489.0,1.0008403509808204,0.07884576437077,2521.0
490.0,6.472997373144112,0.13363086111207373,4994.0
491.0,0.0019838464828301843,0.05088171875470899,1728.0
492.0,9.396339939959516,0.2784548742570407,3839.0
493.0,2.5855790924683513,0.75129160618761,1284.0
494.0,3.154975380271462,0.7606772340221303,734.0
495.0,8.019726215577272,0.22859994071340897,1728.0
496.0,1.886361339372105,0.6244920626463105,851.0
497.0,8.179825890455534,0.07658006211704674,939.0
498.0,1.556479000238284,0.5546338056455011,947.0
499.0,2.1292091357940293,0.6711546007859986,939.0
500.0,1.9710865936334807,0.5972767105761312,710.0
501.0,3.0289959866496097,0.8174692372046098,706.0
502.0,1.7238914997767887,0.5710118451180651,708.0
503.0,7.147630087236782,0.23448301683896522,711.0
504.0,2.777184037658627,0.5504914539332734,845.0
505.0,1.8262531817586725,0.6000779741409871,1425.0
506.0,1.599651887669594,0.6393565768588849,1521.0
507.0,1.9179546649921868,0.6095246893120085,1250.0
508.0,1.877567650793731,0.5846296562215438,588.0
510.0,2.42152591092053,0.3665036665745214,1008.0
511.0,1.095421452963271,0.47274364899262344,57.0
512.0,4.990067055972523,0.03790116173709535,965.0
513.0,1.6061041545193706,0.4412169623538426,965.0
514.0,3.712810108880743,0.8487519906407796,965.0
515.0,1.704602566804558,0.5255681225251436,1004.0
516.0,1.4009438846560034,0.5501141231621728,965.0
517.0,2.184388757643494,0.6139746885353035,442.0
518.0,1.9725932891074034,0.6223545636868516,1111.0
519.0,17.239239614036492,0.6532606688389292,1091.0
520.0,1.8571300972788938,0.5952310947220092,965.0
521.0,6.942980132653064,0.15640146270757707,840.0
522.0,7.104156205760069,0.2793898610502713,1096.0
523.0,3.5913540979946386,0.8476563309719874,1083.0
524.0,3.5541913985740936,0.4939605736689662,111.0
525.0,3.135170197026824,0.8504204781025274,53.0
526.0,3.6216788334742636,0.5399274210786068,51.0
528.0,3.7118289322688183,0.763202240945177,268.0
529.0,2.7090289234803064,0.6664201204471523,1266.0
530.0,2.4970953835934893,0.6222576321596048,1110.0
531.0,6.734475500313838,0.1328789488638348,1216.0
532.0,7.709174702083824,0.18824908023868528,1262.0
533.0,1.8478962807018942,0.4989947582578664,1256.0
534.0,2.864311621704857,0.7426979699811909,1188.0
535.0,5.910983898334333,0.2836505777566363,1215.0
536.0,7.920596057179833,0.09961877013620452,224.0
537.0,1.733731486405428,0.6113875795015645,222.0
538.0,2.4527412055284006,0.620915097077774,62.0
539.0,1.728682715634771,0.5270316927593085,108.0
540.0,6.7075584027624835,0.20895350307215835,1230.0
541.0,6.675172094154877,0.4967582671913344,1238.0
542.0,8.02756857710364,0.125346633308581,891.0
543.0,4.9714592304163165,0.03118190924348953,1256.0
544.0,7.352311284549702,0.1962081056609984,1428.0
545.0,6.016311242105635,0.038723930967298405,724.0
546.0,1.668077297674647,0.6659047700311409,52.0
547.0,4.055252596751849,0.2570441363952491,589.0
548.0,1.8169934281852098,0.6551862188233398,843.0
549.0,7.431906940346885,0.2692340841124037,588.0
550.0,1.8076681432020727,0.6398150811660962,1962.0
551.0,14.629190490154835,0.377121205375335,2009.0
552.0,1.5710688083126374,0.4016198712078918,1932.0
553.0,1.0024168967685223,0.25968233538707103,82.0
554.0,7.207397875685516,0.19041712098122554,1869.0
555.0,5.350503727301327e-05,0.044641895756653484,3436.0
556.0,5.909686372201039,0.23692977019659148,2075.0
557.0,2.171473330646283,0.6432037485689572,2103.0
558.0,0.0028417260429729665,0.05553327950943598,1022.0
559.0,3.2119252192863614,0.8666967032982733,2007.0
560.0,1.9290618590111037,0.6047412039413491,2116.0
561.0,6.62044841475542,0.1624023434436958,2347.0
562.0,1.664782986698521,0.4726454718806795,2207.0
